Mark, Time, AmbTemp, AmbStdv, IR Temp, IR Stdv
,1787387.5,-27.0336666667,0.0879576918499,-28.8266666667,0.131993265821
,1787846.5,-26.8213333333,0.244454949269,-28.7253333333,0.135344827098
7,1790408.5,-27.54,1.06581410364e-14,-28.5146666667,0.0798220242512
,1791038.5,-27.0503333333,0.504456693439,-28.7173333333,0.317142799943
,1791392.5,-27.6216666667,0.312047895184,-29.144,1.06315756123
,1791721.5,-27.1316666667,0.182612218162,-29.648,0.824
,1792213.5,-27.393,0.287113798577,-29.768,0.084
,1792943.5,-27.1806666667,0.21668615297,-29.84,7.1054273576e-15
,1793237.5,-27.5236666667,0.296259833405,-28.804,0.925237266867
,1794349.5,-27.1643333333,0.207246766494,-29.908,0.186161220452
,1794758.5,-27.4093333333,0.281009292057,-30.06,2.13162820728e-14
,1795363.5,-27.2296666667,0.236128260815,-30.1466666667,0.2086996779
,1795727.5,-27.4583333333,0.255657105427,-30.012,0.144
,1796076.5,-27.148,0.196,-29.7733333333,0.0471404520791
,1796540.5,-27.491,0.26387307555,-29.228,0.0795989949685
,1796869.5,-27.2623333333,0.242812456206,-28.9066666667,0.659966329107
,1797097.5,-27.344,0.411910993622,-27.984,0.928
,1797284.5,-27.2136666667,0.477852720221,-27.772,0.205757138394
,1797617.5,-27.491,0.26387307555,-28.852,0.194566184112
,1797905.5,-27.246,0.240049994793,-29.3746666667,0.0548776416727
,1798194.5,-27.5073333333,0.47225652163,-28.5573333333,0.336084645423
,1798483.0,-27.2623333333,0.242812456206,-28.424,1.07035694981
,1798806.5,-27.4583333333,0.255657105427,-28.352,0.548685702383
,1799080.5,-27.295,0.245,-28.2,0.820243866176
,1799379.0,-27.442,0.233286661999,-28.072,0.584
,1799722.5,-27.2786666667,0.244454949269,-28.38,0.391918358845
,1800327.5,-27.5236666667,0.0879576918499,-28.608,0.064
,1800741.5,-27.1643333333,0.207246766494,-29.148,0.387525483033
,1801191.5,-27.54,0.282901631903,-28.76,7.1054273576e-15
,1801931.5,-27.246,0.240049994793,-28.876,0.231309316717
,1802968.5,-27.5236666667,0.0879576918499,-29.5346666667,0.0548776416727
,1803367.5,-27.246,0.240049994793,-29.242,0.38651778743
,1803700.5,-27.4583333333,0.285249403544,-28.1253333333,0.678487206135
,1804245.5,-27.197,0.224546209053,-29.18,1.7763568394e-14
,1804629.5,-27.5563333333,0.199373741724,-28.6173333333,0.0198214249964
,1805139.0,-27.2786666667,0.244454949269,-28.5813333333,0.0771031055723
,1805457.5,-27.491,0.231564965686,-28.56,0.735391052434
,1805806.5,-27.1806666667,0.21668615297,-28.4746666667,0.421518946457
,1806103.5,-27.4583333333,0.222157351643,-28.974,0.482165946537
,1806496.5,-27.2133333333,0.230988215188,-28.972,0.104
,1806895.5,-27.491,0.292635723497,-28.8673333333,0.566756463473
,1807284.5,-27.2296666667,0.236128260815,-28.504,0.368
,1807658.5,-27.4583333333,0.285249403544,-28.3366666667,0.346874937437
,1808062.5,-27.3113333333,0.244454949269,-28.508,0.084
,1808401.5,-27.5563333333,0.322143687747,-27.7226666667,0.0707546621942
,1808760.5,-27.262,0.392219326398,-27.7613333333,0.768286983418
,1810261.5,-27.5236666667,0.0879576918499,-30.18,1.7763568394e-14
,1810841.5,-27.2946666667,0.413438696248,-29.58,1.06581410364e-14
,1811496.5,-27.5563333333,0.0879576918499,-29.264,0.244752936652
,1811850.5,-27.3113333333,0.244454949269,-28.952,0.119733036377
