;19035,19040,19045,19050,19055,19060,19065,19070,19075,19080,19085,19090,19095,19100,19105,19110,19115,19120,19125,19130,19135,19140,19145,19150,19155,19160,19165,19170,19024,19030;-25.10,-25.59,-25.10,-25.59,-25.59,-25.10,-25.10,-25.59,-25.10,-25.59,-25.59,-25.10,-25.10,-25.10,-25.59,-25.10,-25.59,-25.59,-25.10,-25.10,-25.10,-25.59,-25.10,-25.10,-25.59,-25.59,-25.10,-25.59,-25.59,-25.10;-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.56,-27.56,-27.56,-27.56,-27.56,-27.56,-27.68,-27.68
;19574,19579,19584,19589,19594,19599,19604,19609,19614,19619,19624,19479,19484,19489,19494,19499,19504,19509,19514,19519,19524,19529,19534,19539,19544,19549,19554,19559,19564,19569;-25.10,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-26.07,-26.07,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-26.07,-25.59,-25.59,-26.07,-26.07,-26.07,-25.59,-25.59;-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.24,-27.24,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68,-27.68
;19813,19818,19823,19828,19833,19838,19843,19848,19853,19858,19863,19868,19873,19878,19883,19888,19893,19898,19903,19908,19913,19918,19923,19928,19933,19938,19943,19948,19953,19958;-25.10,-25.59,-25.59,-25.10,-25.59,-25.59,-25.10,-25.10,-25.10,-25.10,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.10,-25.10,-25.59,-25.59,-25.59,-25.59,-25.59;-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-27.20,-26.98,-26.98,-26.98,-26.98,-26.98
;20202,20207,20212,20217,20222,20227,20232,20237,20242,20247,20252,20257,20262,20267,20272,20277,20282,20287,20292,20297,20302,20307,20312,20317,20322,20327,20332,20187,20192,20197;-25.59,-25.59,-26.07,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.10,-25.59,-25.59,-25.59,-25.59,-26.07,-26.07,-25.59,-25.59,-25.59,-25.59,-26.07,-25.59,-25.10,-26.07,-25.59,-25.59;-26.46,-26.46,-26.46,-26.46,-26.46,-26.46,-26.46,-26.46,-26.46,-26.46,-26.24,-26.24,-26.24,-26.24,-26.24,-26.24,-26.24,-26.24,-26.24,-26.24,-26.24,-26.24,-26.24,-26.24,-26.24,-26.24,-26.24,-26.46,-26.46,-26.46
;20741,20746,20601,20606,20611,20616,20621,20626,20631,20636,20641,20646,20651,20656,20661,20666,20671,20676,20681,20686,20691,20696,20701,20706,20711,20716,20721,20726,20731,20736;-25.59,-25.59,-25.10,-25.59,-25.59,-25.10,-25.59,-25.59,-25.10,-25.59,-25.10,-25.10,-25.10,-25.59,-25.10,-25.59,-25.59,-25.10,-25.59,-25.10,-25.59,-25.10,-25.59,-25.10,-25.59,-25.10,-25.59,-25.10,-25.59,-25.10;-25.92,-25.92,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.98,-25.92,-25.92
;21130,21135,21140,21145,21150,21155,21160,21165,21170,21175,21180,21185,21190,21195,21200,21206,21211,21216,21221,21226,21080,21085,21090,21095,21100,21105,21110,21115,21120,21125;-25.10,-26.07,-25.59,-25.59,-25.59,-26.07,-25.59,-25.59,-25.59,-25.10,-25.59,-25.59,-25.59,-25.59,-26.07,-26.07,-25.59,-25.59,-26.07,-25.10,-25.59,-25.59,-25.59,-25.59,-25.59,-26.07,-26.07,-25.59,-25.59,-25.59;-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.88,-24.88,-24.88,-24.88,-24.88,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48
;22122,22127,22132,22137,22142,22147,22152,22157,22162,22167,22172,22177,22182,22187,22192,22197,22202,22207,22212,22217,22222,22227,22232,22237,22242,22247,22252,22107,22112,22117;-25.10,-25.59,-25.10,-25.10,-25.59,-25.10,-25.59,-25.59,-25.10,-25.10,-25.59,-25.10,-25.10,-25.59,-25.59,-25.10,-25.10,-25.59,-25.59,-25.10,-25.59,-25.59,-25.59,-25.10,-25.59,-25.10,-25.59,-25.10,-25.59,-25.10;-24.84,-24.84,-24.84,-24.84,-24.84,-24.84,-24.84,-23.54,-23.54,-23.54,-23.54,-23.54,-23.54,-23.54,-23.54,-23.54,-23.54,-23.54,-23.54,-23.54,-23.54,-23.54,-23.54,-23.54,-23.54,-23.54,-23.54,-24.84,-24.84,-24.84
;22962,22967,22972,22977,22982,22987,22992,22847,22852,22857,22862,22867,22872,22877,22882,22887,22892,22897,22902,22907,22912,22917,22922,22927,22932,22937,22942,22947,22952,22957;-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59;-25.46,-25.46,-25.46,-25.46,-25.46,-25.46,-25.46,-24.16,-24.16,-24.16,-24.16,-24.16,-24.16,-24.16,-24.16,-24.16,-24.16,-24.16,-24.16,-24.16,-24.16,-24.16,-24.16,-24.16,-24.16,-24.16,-24.16,-24.16,-25.46,-25.46
;23201,23206,23211,23216,23221,23226,23231,23236,23241,23246,23251,23256,23261,23266,23271,23276,23281,23136,23141,23146,23151,23156,23161,23166,23171,23176,23181,23186,23191,23196;-25.59,-25.10,-25.10,-25.59,-25.59,-25.10,-25.10,-25.59,-25.59,-25.59,-25.59,-25.10,-25.59,-25.10,-25.10,-25.10,-25.59,-25.10,-25.10,-25.59,-25.10,-25.10,-25.59,-25.59,-25.10,-25.10,-25.59,-25.59,-25.10,-25.59;-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-26.66,-26.66,-26.66,-26.66,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48,-24.48
;23590,23595,23600,23605,23610,23615,23620,23625,23630,23635,23640,23645,23650,23655,23660,23665,23670,23675,23680,23685,23690,23695,23550,23555,23560,23565,23570,23575,23580,23585;-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.10,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-25.59,-26.07;-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.40,-26.72,-26.72,-26.72,-26.72,-26.72,-26.72,-26.72,-26.40
