Mark, Time, AmbTemp, AmbStdv, IR Temp, IR Stdv
,3715533.5,-26.5926666667,0.122227474635,-29.2926666667,0.578007689299
,3991281.5,-27.0336666667,0.0879576918499,-27.8733333333,0.0471404520791
,3991745.5,-26.7396666667,0.236128260815,-27.6906666667,0.283018648777
8,3993640.5,-27.0173333333,0.122227474635,-27.7193333333,0.109967672017
,3994099.5,-26.6253333333,0.302938204186,-27.948,0.0203960780544
,3994536.5,-26.8213333333,0.244454949269,-28.8153333333,0.240537361385
,3995271.5,-26.5763333333,0.0879576918499,-28.836,0.421312235759
,3995806.5,-26.789,0.516128859879,-28.38,0.0
,3996039.5,-26.528,0.486952427519,-27.6906666667,0.275329297791
,3996574.5,-26.8213333333,0.244454949269,-28.3266666667,0.2385139176
,3996958.5,-26.6416666667,0.285249403544,-29.4333333333,0.0442216638714
,3997477.5,-26.7723333333,0.242812456206,-29.646,0.0297321374946
,3998966.5,-26.5763333333,0.0879576918499,-29.3,1.42108547152e-14
,3999410.5,-26.805,0.275738402597,-29.044,0.048
,3999864.5,-26.6906666667,0.281009292057,-27.7466666667,0.0471404520791
,4001882.5,-26.7723333333,0.242812456206,-27.5166666667,0.0495535624911
,4002733.5,-26.5436666667,0.0879576918499,-27.8333333333,0.1192569588
,4002981.5,-26.626,0.431390001429,-27.892,0.529089784441
,4003260.5,-26.4456666667,0.32707474511,-27.2893333333,0.380726790348
,4003569.5,-26.6906666667,0.250917427764,-28.386,0.198
,4003902.5,-26.4946666667,0.166567970777,-28.5633333333,0.0422952584682
,4004422.5,-26.7723333333,0.32707474511,-28.9453333333,0.379154615193
,4005208.5,-26.5273333333,0.1759153837,-28.73,0.19
,4006179.5,-26.7886666667,0.275254225924,-29.1733333333,0.263986531643
,4006528.5,-26.5273333333,0.308176716981,-28.652,0.530298029414
,4006781.5,-26.642,0.310916923524,-28.9446666667,0.782946287359
,4007050.5,-26.4946666667,0.302938204186,-28.436,0.550694107468
,4007373.5,-26.6743333333,0.242812456206,-29.184,0.328
,4008631.5,-26.511,0.147,-29.8766666667,0.186338998125
,4008940.5,-26.7886666667,0.244454949269,-29.238,0.294
,4009309.5,-26.56,0.126517455976,-29.7573333333,0.488909898538
,4009773.5,-26.7233333333,0.263367086444,-29.776,0.0783836717691
,4010860.5,-26.4293333333,0.250917427764,-29.4173333333,0.336084645423
,4011128.5,-26.805,0.245,-27.56,1.7763568394e-14
,4011916.5,-26.4456666667,0.207246766494,-29.14,1.06581410364e-14
,4012255.5,-26.756,0.240049994793,-30.228,0.036
,4012473.5,-26.2996666667,0.76309232003,-29.832,0.313840723935
,4013384.5,-26.6416666667,0.182612218162,-30.9,1.42108547152e-14
,4013698.5,-26.3966666667,0.263367086444,-29.64,0.663324958071
,4014082.5,-26.609,0.147,-30.616,0.678221202853
,4015219.5,-26.4783333333,0.182612218162,-31.2173333333,0.0848109007669
,4015616.5,-26.7396666667,0.236128260815,-30.632,0.0881816307402
,4016100.5,-26.3966666667,0.230988215188,-30.6093333333,0.13968854244
,4016532.5,-26.756,0.240049994793,-30.056,0.128
,4016906.5,-26.4783333333,0.312047895184,-29.92,0.244948974278
,4017265.5,-26.6743333333,0.301614360106,-29.9613333333,0.557492800153
,4017634.5,-26.413,0.257735652688,-29.75,0.201246117975
,4017947.5,-26.658,0.233286661999,-28.1833333333,0.275781717225
,4018316.5,-26.4946666667,0.328295936957,-28.56,0.3
,4018620.5,-26.6416666667,0.222157351643,-28.2446666667,0.782946287359
,4018954.5,-26.3803333333,0.322143687747,-28.2953333333,0.782946287359
,4019222.5,-26.7886666667,0.394712835137,-27.8913333333,0.600592670248
,4019561.5,-26.3476666667,0.273796558699,-29.048,0.744644881806
,4019883.5,-26.56,0.126517455976,-28.4373333333,0.614464174889
,4020131.5,-26.1686666667,0.739755515169,-27.72,1.7763568394e-14
,4020409.5,-26.609,0.193947587422,-29.5686666667,0.09304956863
,4020783.5,-26.4293333333,0.250917427764,-29.3666666667,0.16996731712
,4021077.5,-26.7233333333,0.230988215188,-29.46,1.06581410364e-14
,4021386.5,-26.511,0.343,-29.1453333333,0.0287208789714
,4021750.5,-26.7233333333,0.230988215188,-29.7226666667,0.0707546621942
,4022129.5,-26.4456666667,0.301614360106,-29.72,0.650538238692
,4022648.5,-26.7233333333,0.230988215188,-30.38,0.107703296143
59,4024746.5,-26.56,1.7763568394e-14,-29.5973333333,0.439870688069
,4025246.5,-26.756,0.271349712855,-28.992,0.107777548682
,4025650.5,-26.4293333333,0.281009292057,-28.1,1.42108547152e-14
,4027399.5,-26.756,0.240049994793,-28.1566666667,0.0179505493571
,4027603.0,-26.4136666667,0.456869662912,-28.4466666667,0.491889779885
,4027916.5,-26.7563333333,0.390584889052,-28.282,1.16397422652
,4028250.5,-26.5436666667,0.368496796307,-28.3513333333,0.584732037395
,4028579.5,-26.593,0.307084678875,-28.0853333333,1.12748609255
,4029018.5,-26.4456666667,0.273796558699,-28.792,0.476587872275
,4029658.5,-26.756,0.325029229455,-29.92,0.0282842712475
,4030464.5,-26.4456666667,0.207246766494,-29.5733333333,0.198214249964
,4030803.0,-26.6743333333,0.242812456206,-28.996,0.764240799748
,4031051.5,-26.3163333333,0.499175876376,-28.58,0.4472135955
,4031279.5,-26.5933333333,0.486862974106,-29.2,0.289136645896
,4031518.5,-26.2343333333,0.705892736579,-27.558,0.578581022848
,4031821.5,-26.7886666667,0.244454949269,-28.4966666667,0.0897527467856
,4032120.5,-26.364,0.240049994793,-28.2453333333,0.136424175114
,4032417.5,-26.756,0.271349712855,-28.1733333333,0.10434983895
,4032695.5,-26.266,0.271349712855,-28.148,0.480099989586
,4032989.5,-26.7396666667,0.236128260815,-27.4266666667,0.693749874875
,4033252.5,-26.3806666667,0.480936124195,-26.314,0.402
,4033604.5,-26.7886666667,0.275254225924,-27.9,1.42108547152e-14
,4034153.5,-26.511,0.147,-28.4733333333,0.01490711985
,4034395.5,-26.5933333333,0.56279856274,-28.0593333333,0.211249194607
,4034758.5,-26.299,0.393279798617,-28.4006666667,0.761393167526
,4035057.5,-26.707,0.257735652688,-28.3813333333,0.917953278889
,4035360.5,-26.4293333333,0.250917427764,-28.6693333333,1.05764182133
,4035644.5,-26.707,0.224546209053,-28.1633333333,0.803609910895
,4035933.5,-26.3803333333,0.236128260815,-28.5853333333,0.39412124474
,4036377.5,-26.756,0.271349712855,-29.3,1.42108547152e-14
,4036660.5,-26.4456666667,0.273796558699,-29.22,0.274954541697
,4036924.5,-26.7233333333,0.263367086444,-28.3533333333,0.963788819653
,4037162.5,-26.2833333333,0.44829553744,-27.8346666667,0.700265346533
,4037416.5,-26.609,0.231564965686,-27.9186666667,0.0199555060628
,4037709.5,-26.3966666667,0.263367086444,-27.5933333333,1.09365848824
,4038058.5,-26.4953333333,0.431213275409,-27.46,0.748331477355
,4038457.5,-26.413,0.224546209053,-28.378,0.0107703296143
,4038781.5,-26.707,0.224546209053,-28.494,0.162
,4039145.5,-26.299,0.58829896028,-28.4586666667,0.455892774918
,4039497.5,-26.7723333333,0.242812456206,-28.28,0.735391052434
,4039795.5,-26.2663333333,0.638500761333,-28.328,0.868064513732
,4040177.5,-26.6906666667,0.250917427764,-28.2106666667,0.265668130485
,4040631.5,-26.413,0.224546209053,-28.3533333333,0.0596284794
,4040904.5,-26.7396666667,0.267886584625,-28.486,0.564910612398
,4041218.5,-26.5926666667,0.564859471216,-26.6413333333,0.468954392476
,4041688.5,-26.7723333333,0.273796558699,-27.24,7.1054273576e-15
,4042122.5,-26.4293333333,0.308176716981,-28.172,0.203017240647
,4042415.5,-26.5763333333,0.0879576918499,-28.016,0.284365961395
,4042669.5,-26.3156666667,0.350358705076,-29.304,0.146642422239
,4042952.5,-26.7396666667,0.236128260815,-28.79,0.95
,4043170.5,-26.3973333333,0.460093710262,-27.836,0.952
,4043449.5,-26.7233333333,0.230988215188,-28.486,0.491532298023
,4044155.5,-26.3966666667,0.230988215188,-27.894,0.162
,4046185.5,-26.56,0.126517455976,-27.0786666667,0.00718021974285
,4046813.5,-26.3476666667,0.393697712578,-27.4906666667,0.109755283345
,4048577.5,-26.56,1.7763568394e-14,-27.6866666667,0.0249443825785
,4050748.5,-26.07,1.42108547152e-14,-27.8973333333,0.108779082957
57,4052005.5,-26.6416666667,0.182612218162,-26.6966666667,0.0422952584682
,4052289.5,-26.364,0.271349712855,-26.204,0.475714199914
,4052547.5,-26.6256666667,0.301791134543,-26.2833333333,0.812438031825
,4052851.5,-26.3313333333,0.244454949269,-28.166,0.198
,4053504.5,-26.609,0.147,-28.446,0.228394395728
,4053853.5,-26.3803333333,0.267886584625,-28.248,0.778264736449
,4054111.5,-26.5766666667,0.295142150309,-27.2133333333,0.49888765157
,4054344.5,-26.2993333333,0.499906213426,-29.1946666667,0.422151105122
,4054698.5,-26.5763333333,0.199373741724,-29.6566666667,0.812438031825
,4054992.5,-26.364,0.240049994793,-29.0866666667,0.386551707049
,4055261.5,-26.56,0.178922702118,-28.07,0.72284161474
,4055825.5,-26.413,0.224546209053,-28.842,0.0969329665284
,4056546.5,-26.5436666667,0.0879576918499,-28.0,0.16
,4057115.5,-26.25,0.320946516832,-28.188,0.084
,4057665.5,-26.6746666667,0.39277417883,-28.5,0.0489897948557
,4058034.5,-26.3476666667,0.242812456206,-28.2906666667,0.334254726552
,4058282.5,-26.2843333333,0.84270470642,-28.84,0.08
,4058566.5,-26.3803333333,0.236128260815,-27.9186666667,0.760612618588
,4059111.5,-26.56,1.7763568394e-14,-29.1106666667,0.114976326066
,4059530.5,-26.3476666667,0.242812456206,-28.7,1.42108547152e-14
,4059949.5,-26.756,0.240049994793,-28.0893333333,0.0574417579428
,4060192.5,-26.2993333333,0.530653266162,-28.104,0.264544892221
,4060456.5,-26.7723333333,0.242812456206,-27.068,0.812068962589
,4060694.5,-26.267,0.528249625335,-27.39,0.634428877022
,4060948.5,-26.642,0.310916923524,-27.86,0.707106781187
,4061201.5,-26.3973333333,0.423878389269,-27.41,0.269258240357
,4061535.5,-26.609,0.147,-28.5213333333,0.0698442712198
,4061889.5,-26.4946666667,0.166567970777,-28.58,0.274954541697
,4062363.5,-26.7233333333,0.230988215188,-28.472,0.348275752817
,4062792.5,-26.2333333333,0.263367086444,-28.0,0.0
,4063126.5,-26.5926666667,0.1759153837,-27.332,0.084
,4063485.5,-26.4456666667,0.273796558699,-27.008,0.156767343538
,4063819.5,-26.56,1.7763568394e-14,-26.27,0.77
,4064364.5,-26.3966666667,0.263367086444,-27.6113333333,0.0466714283285
,4064687.5,-26.707,0.257735652688,-27.52,1.06581410364e-14
,4064976.5,-26.3803333333,0.236128260815,-28.61,0.201246117975
,4065601.5,-26.6093333333,0.291466788655,-29.1,0.28
,4065970.5,-26.4456666667,0.273796558699,-28.786,0.078
,4066218.5,-26.3976666667,0.403886810326,-28.614,0.265789390307
,4066507.5,-26.364,0.271349712855,-27.2,0.8
,4066891.5,-26.56,1.7763568394e-14,-27.3086666667,0.2764384601
,4067526.5,-26.397,0.262337568793,-27.9506666667,0.0574417579428
,4067890.5,-26.7886666667,0.244454949269,-27.862,0.431411636375
,4068344.5,-26.3966666667,0.230988215188,-27.69,0.27
,4068691.5,-26.7396666667,0.267886584625,-27.366,0.100816665289
,4069220.5,-26.413,0.224546209053,-28.1933333333,0.0471404520791
,4070224.5,-26.56,1.7763568394e-14,-28.32,1.42108547152e-14
,4070548.5,-26.4293333333,0.250917427764,-28.5506666667,0.0574417579428
,4071855.5,-26.5763333333,0.0879576918499,-28.9666666667,0.301698893306
,4072264.5,-26.413,0.287113798577,-28.2786666667,0.222586812028
,4072593.5,-26.7233333333,0.263367086444,-28.76,7.1054273576e-15
,4073012.5,-26.3803333333,0.236128260815,-28.854,0.100816665289
,4073316.5,-26.658,0.233286661999,-28.2,0.685857127979
,4073623.5,-26.3316666667,0.350657319267,-28.3306666667,0.907975525857
,4073936.5,-26.707,0.257735652688,-28.4733333333,0.947886537983
,4074867.5,-26.3313333333,0.244454949269,-28.02,0.244948974278
,4075610.5,-26.5763333333,0.15408835849,-28.0,0.18
,4078273.5,-26.2006666667,0.21668615297,-27.78,1.7763568394e-14
58,4080042.5,-26.805,0.245,-26.8453333333,0.0883830049023
,4080381.5,-26.4293333333,0.281009292057,-26.352,0.18573098826
,4080700.5,-26.658,0.233286661999,-25.6626666667,0.601414628651
,4080989.5,-26.4783333333,0.222157351643,-26.224,0.432
,4081613.5,-26.658,0.233286661999,-28.2146666667,0.204543937144
,4081852.5,-26.316,0.573908238891,-29.076,0.0783836717691
,4082050.5,-26.4626666667,0.443463138892,-27.9133333333,0.867384318255
,4082284.5,-26.2503333333,0.387629404916,-28.482,0.724676479541
,4082537.5,-26.7886666667,0.275254225924,-27.896,0.434032256866
,4082769.5,-26.3813333333,0.49524225273,-29.3186666667,0.534139390879
,4083007.5,-26.6096666667,0.622165483524,-28.18,0.299332590942
,4083270.5,-26.4296666667,0.376965810416,-29.3906666667,0.0792856999857
,4083544.5,-26.7233333333,0.263367086444,-27.744,0.769872716753
,4083832.5,-26.4783333333,0.222157351643,-27.782,0.306
,4084194.5,-26.707,0.257735652688,-28.252,0.156767343538
,4084532.5,-26.4456666667,0.207246766494,-27.3326666667,0.763124862362
,4085042.5,-26.74,0.344983091373,-28.028,0.064
,4085336.5,-26.658,0.320066659724,-28.2306666667,0.905961490474
,4085569.5,-26.626,0.530858424315,-27.886,0.663086721327
,4085812.5,-26.4626666667,0.583711877175,-29.6066666667,0.103708994574
,4086237.5,-26.707,0.224546209053,-29.4066666667,0.150849446653
,4086616.5,-26.56,0.334733725021,-29.1566666667,0.549838360086
,4086894.5,-26.707,0.224546209053,-29.22,0.74
,4087201.5,-26.4456666667,0.273796558699,-28.9293333333,1.05764182133
,4087579.5,-26.707,0.224546209053,-29.2733333333,0.475908487935
,4088169.5,-26.3806666667,0.320810778428,-30.232,0.137171425596
,4088451.5,-26.7396666667,0.236128260815,-28.5573333333,0.732479502937
,4088985.5,-26.4946666667,0.166567970777,-29.694,0.0253771550809
,4090513.5,-26.658,0.196,-30.3126666667,0.16848211247
,4090797.5,-26.4293333333,0.21668615297,-28.8433333333,0.549838360086
,4091015.5,-26.5123333333,0.581628078949,-29.118,0.549359627202
,4091249.5,-26.251,0.555681863419,-27.934,0.502079674952
,4091693.5,-26.56,0.126517455976,-29.624,0.0149666295471
,4093141.5,-26.413,0.224546209053,-29.5826666667,0.0099777530314
,4093565.5,-26.7723333333,0.242812456206,-29.052,0.176
,4093899.5,-26.3966666667,0.230988215188,-28.62,0.42
,4094323.5,-26.6253333333,0.166567970777,-29.5166666667,0.247767812455
,4094610.5,-26.413,0.257735652688,-28.128,0.69565508695
,4094928.5,-26.7233333333,0.342610890402,-28.028,0.499695907528
,4095262.5,-26.413,0.257735652688,-27.7266666667,0.698442712198
,4095586.5,-26.5926666667,0.1759153837,-27.8506666667,0.673928449878
,4095864.5,-26.4946666667,0.302938204186,-27.536,0.696551505633
,4096141.5,-26.642,0.310916923524,-27.308,0.254432702301
,4096459.5,-26.4783333333,0.255657105427,-27.9813333333,0.0698442712198
,4096803.5,-26.6416666667,0.182612218162,-27.3766666667,0.0422952584682
,4097277.5,-26.2986666667,0.244454949269,-27.6553333333,0.245312499115
,4097762.5,-26.8866666667,0.263367086444,-27.682,0.394101509766
,4098115.5,-27.2296666667,0.267886584625,-26.6413333333,0.768286983418
