Data collection stopped.
;45465,45470,45475,45480,45485,45490,45495,45500,45505,45510,45515,45370,45375,45380,45385,45390,45395,45400,45405,45410,45415,45420,45425,45430,45435,45440,45445,45450,45455,45460;-30.96,-30.47,-30.47,-30.96,-30.96,-30.96,-30.47,-30.96,-30.96,-30.96,-30.96,-30.47,-30.47,-30.96,-30.96,-30.96,-30.96,-30.47,-30.47,-30.96,-30.96,-30.96,-30.47,-30.47,-30.96,-30.96,-30.96,-30.96,-30.96,-30.96;-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-31.02,-31.02,-31.02,-31.02,-31.02,-31.02,-31.02,-31.02,-31.02,-31.02,-31.02,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40,-30.40
;45852,45857,45862,45867,45722,45727,45732,45737,45742,45747,45752,45757,45762,45767,45772,45777,45782,45787,45792,45797,45802,45807,45812,45817,45822,45827,45832,45837,45842,45847;-30.96,-31.45,-30.96,-30.96,-31.45,-30.96,-30.96,-30.96,-30.96,-31.45,-31.45,-30.96,-30.96,-31.45,-30.96,-30.96,-30.96,-30.96,-31.45,-30.96,-30.96,-31.45,-30.96,-30.96,-31.45,-31.45,-31.45,-30.96,-31.45,-30.96;-31.18,-31.18,-31.18,-31.18,-29.40,-29.40,-29.40,-29.40,-29.40,-31.18,-31.18,-31.18,-31.18,-31.18,-31.18,-31.18,-31.18,-31.18,-31.18,-31.18,-31.18,-31.18,-31.18,-31.18,-31.18,-31.18,-31.18,-31.18,-31.18,-31.18
;46090,46095,46100,46105,46110,46115,46120,46125,46130,46135,46140,46145,46150,46155,46160,46166,46171,46176,46181,46186,46191,46045,46050,46055,46060,46065,46070,46075,46080,46085;-30.47,-30.96,-30.96,-30.96,-30.96,-30.47,-30.47,-30.47,-30.47,-30.96,-30.96,-30.96,-30.96,-30.47,-30.47,-30.47,-30.96,-30.96,-30.96,-30.96,-30.96,-30.47,-30.47,-30.96,-30.96,-30.96,-30.47,-30.96,-30.47,-30.47;-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-30.46,-30.46,-30.46,-30.46,-32.40,-32.40,-32.40,-32.40,-32.40
;46479,46484,46489,46494,46499,46504,46509,46514,46519,46524,46529,46534,46539,46544,46550,46555,46560,46565,46570,46575,46429,46434,46439,46444,46449,46454,46459,46464,46469,46474;-31.45,-31.93,-31.45,-31.93,-31.93,-31.45,-31.93,-31.45,-31.93,-31.93,-31.45,-31.93,-31.45,-31.45,-31.93,-31.93,-31.45,-31.45,-31.93,-31.45,-31.45,-31.93,-31.93,-31.45,-31.93,-31.45,-31.93,-31.93,-31.45,-31.93;-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.30,-32.30,-32.30,-32.30,-32.30,-32.30,-32.30,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40
;47019,47024,47029,47034,47039,47044,47049,47054,47059,47064,47069,47074,47079,47084,47089,47094,47099,47104,47109,47114,47119,47124,46979,46984,46989,46994,46999,47004,47009,47014;-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-30.96,-31.45,-30.96,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.93,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45;-32.40,-32.64,-32.64,-32.64,-32.64,-32.64,-32.64,-32.64,-32.64,-32.64,-32.64,-32.64,-32.64,-32.64,-32.64,-32.64,-32.64,-32.64,-32.64,-32.64,-32.64,-32.64,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40,-32.40
;47408,47413,47418,47423,47428,47433,47438,47443,47448,47453,47458,47463,47468,47473,47478,47483,47488,47493,47498,47503,47508,47363,47368,47373,47378,47383,47388,47393,47398,47403;-31.93,-31.93,-31.93,-31.93,-31.45,-31.93,-31.45,-31.45,-31.45,-31.45,-31.93,-31.93,-31.45,-31.45,-31.45,-31.93,-31.45,-31.45,-31.93,-31.45,-30.96,-31.93,-31.93,-31.93,-31.93,-31.93,-31.45,-31.45,-31.45,-31.45;-33.56,-33.56,-33.56,-33.56,-33.56,-33.56,-33.56,-33.56,-33.56,-33.56,-33.56,-33.56,-33.56,-33.56,-33.56,-33.56,-33.56,-33.56,-34.26,-34.26,-34.26,-33.56,-33.56,-33.56,-33.56,-33.56,-33.56,-33.56,-33.56,-33.56
;47797,47802,47807,47812,47817,47822,47827,47832,47837,47842,47847,47852,47707,47712,47717,47722,47727,47732,47737,47742,47747,47752,47757,47762,47767,47772,47777,47782,47787,47792;-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-30.96,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-30.96,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-31.45,-30.96,-30.96,-31.45,-31.45;-34.32,-34.32,-34.32,-34.32,-34.08,-34.08,-34.08,-34.08,-34.08,-34.08,-34.08,-34.08,-34.32,-34.32,-34.32,-34.32,-34.32,-34.32,-34.32,-34.32,-34.32,-34.32,-34.32,-34.32,-34.32,-34.32,-34.32,-34.32,-34.32,-34.32
;48487,48492,48497,48502,48507,48512,48517,48522,48527,48532,48537,48542,48547,48552,48557,48562,48567,48572,48577,48582,48587,48592,48598,48603,48608,48613,48618,48623,48477,48482;-31.93,-31.45,-31.45,-31.93,-31.45,-31.45,-31.93,-31.45,-31.45,-31.93,-31.93,-31.45,-31.93,-31.45,-31.45,-31.45,-31.93,-31.45,-31.45,-31.93,-31.93,-31.45,-31.93,-31.93,-31.45,-31.45,-31.93,-31.45,-31.45,-31.93;-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.46,-30.62,-30.62,-30.46,-30.46
;48876,48881,48886,48891,48896,48901,48906,48911,48916,48921,48926,48931,48936,48941,48946,48951,48956,48961,48966,48971,48976,48982,48987,48992,48997,49002,49007,48861,48866,48871;-31.45,-31.45,-31.45,-31.45,-31.45,-30.96,-30.96,-31.45,-31.45,-31.45,-31.93,-31.93,-30.96,-31.93,-31.45,-30.96,-31.45,-31.93,-31.45,-31.45,-30.96,-31.93,-31.93,-31.45,-30.96,-31.93,-31.93,-31.45,-31.93,-31.45;-30.28,-30.28,-30.28,-30.28,-30.28,-30.28,-30.28,-30.28,-30.28,-30.28,-30.28,-30.28,-30.56,-30.56,-30.56,-30.56,-30.56,-30.56,-30.56,-30.56,-30.56,-30.56,-30.56,-30.56,-30.56,-30.56,-30.56,-30.28,-30.28,-30.28
;49566,49571,49576,49581,49586,49591,49596,49601,49606,49611,49616,49622,49627,49632,49637,49642,49647,49652,49657,49662,49667,49672,49677,49682,49536,49541,49546,49551,49556,49561;-31.45,-31.93,-31.93,-31.45,-31.93,-31.93,-31.93,-31.93,-31.45,-31.45,-31.93,-31.93,-31.45,-31.93,-31.45,-31.45,-31.93,-31.45,-31.93,-31.93,-31.93,-31.45,-31.93,-31.45,-31.93,-31.93,-31.93,-31.45,-31.93,-31.93;-31.92,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.74,-31.92,-31.92,-31.92,-31.92,-31.92,-31.92
