Mark, Time, AmbTemp, AmbStdv, IR Temp, IR Stdv
,4564756.5,-27.05,0.219134661795,-29.082,0.572418261996
,4858307.5,-28.744,0.239466072754,-27.08,7.1054273576e-15
,4859028.5,-28.373,0.224546209053,-27.746,0.0297321374946
,4859608.5,-28.633,0.370163477399,-28.348,0.176
,4860132.5,-28.2913333333,0.328295936957,-28.604,0.209532813659
,4860935.5,-28.52,1.06581410364e-14,-29.0626666667,0.154206211145
,4861580.5,-28.2913333333,0.275254225924,-28.652,0.0733212111193
,4862326.5,-28.552,0.119733036377,-27.72,1.7763568394e-14
,4862735.5,-28.3236666667,0.27051165512,-28.64,1.06581410364e-14
,4863204.5,-28.5993333333,0.251938264043,-28.786,0.0753923072999
,4863591.5,-28.2423333333,0.242812456206,-28.2626666667,0.154206211145
,4864180.5,-28.6323333333,0.239049274326,-28.534,0.018
,4864986.5,-28.2586666667,0.244454949269,-28.8066666667,0.1192569588
,4865480.5,-28.648,0.212263986583,-29.716,0.128312119459
,4865985.5,-28.3236666667,0.27051165512,-29.1,0.08
,4866479.5,-28.631,0.297471006991,-30.0013333333,0.366239751468
,4866969.5,-28.324,0.240049994793,-29.7826666667,0.0707546621942
,4867689.5,-28.536,0.19776416932,-29.0786666667,0.168042322711
,4868407.5,-28.2096666667,0.236128260815,-28.4066666667,0.0596284794
,4869072.5,-28.5036666667,0.0879576918499,-28.54,1.06581410364e-14
,4869446.5,-28.2913333333,0.244454949269,-29.8953333333,0.125292546555
,4869870.5,-28.5036666667,0.0879576918499,-29.7306666667,0.0502615381999
,4870212.5,-28.2423333333,0.242812456206,-29.744,0.112
,4870676.5,-28.5036666667,0.0879576918499,-29.2693333333,0.0747856195327
,4871045.5,-28.2423333333,0.242812456206,-29.236,0.0598665181884
,4871449.5,-28.4546666667,0.166567970777,-29.18,1.7763568394e-14
,4871913.5,-28.177,0.313753087634,-29.14,1.06581410364e-14
,4872270.5,-28.4216666667,0.232451906615,-28.544,0.128
,4872689.5,-28.0463333333,0.0879576918499,-29.036,0.367129404979
,4873183.5,-28.4056666667,0.207246766494,-28.54,1.06581410364e-14
,4873547.5,-28.1116666667,0.312047895184,-28.524,0.0265329983228
,4874051.5,-28.275,0.245,-28.324,0.508865404601
,4874330.5,-27.9483333333,0.336720292759,-26.496,0.832
,4874604.5,-28.1606666667,0.250917427764,-27.174,0.183095603443
,4874973.5,-27.883,0.257735652688,-27.3626666667,0.327240312648
,4875482.5,-28.0626666667,0.122227474635,-27.38,0.08
,4875816.5,-27.883,0.287113798577,-27.204,1.04838160991
,4876109.5,-28.0136666667,0.199373741724,-26.9646666667,1.37758903725
,4876398.5,-27.834,0.240049994793,-27.2986666667,0.362617643746
,4876655.5,-28.0623333333,0.332191544477,-27.216,0.228
,4877133.5,-27.8013333333,0.244454949269,-28.2466666667,0.049888765157
,4877618.5,-28.0626666667,0.250917427764,-27.62,0.0
,4878002.5,-27.736,0.240049994793,-27.348,0.450706112672
,4878411.5,-28.03,1.7763568394e-14,-27.78,1.7763568394e-14
,4878755.5,-27.785,0.275738402597,-28.1666666667,0.16996731712
,4879018.5,-27.9156666667,0.207246766494,-28.5,0.04472135955
,4879347.5,-27.785,0.245,-27.872,0.084
,4879749.5,-27.8503333333,0.236128260815,-29.1626666667,0.0198214249964
,4880223.5,-27.442,0.294,-28.7633333333,0.247767812455
,4880577.5,-27.932,0.196,-27.72,0.707106781187
,4880946.5,-27.491,0.147,-28.7,1.42108547152e-14
,4881325.5,-27.785,0.245,-29.0626666667,0.154206211145
,4881694.5,-27.3603333333,0.236128260815,-28.9266666667,0.6191032942
,4882108.5,-27.687,0.224546209053,-28.5933333333,0.0754247233266
,4882632.5,-27.3113333333,0.244454949269,-28.144,0.0578273291792
,4883092.5,-27.5726666667,0.281009292057,-27.58,0.299332590942
,4883797.5,-27.099,0.147,-28.54,1.06581410364e-14
,4884347.5,-27.393,0.224546209053,-28.5546666667,0.0798220242512
,4885062.5,-27.05,0.126517455976,-27.78,1.7763568394e-14
61,4887363.5,-27.1806666667,0.21668615297,-28.4093333333,0.13968854244
,4887908.5,-26.8703333333,0.267886584625,-27.78,1.7763568394e-14
,4888335.5,-27.1806666667,0.21668615297,-28.5133333333,0.179133717901
,4888704.5,-26.854,0.240049994793,-28.64,1.06581410364e-14
,4889073.5,-26.9196666667,0.617168174451,-28.732,0.293284844477
,4889351.5,-26.8376666667,0.242812456206,-27.7106666667,0.339243603068
,4889725.5,-26.9846666667,0.166567970777,-28.7693333333,0.0792856999857
,4890390.5,-26.4953333333,0.483699171892,-29.3133333333,0.122565175406
,4890840.5,-26.8703333333,0.236128260815,-28.91,0.11
,4892293.5,-26.5763333333,0.0879576918499,-27.56,1.7763568394e-14
,4892732.5,-26.9193333333,0.21668615297,-28.5966666667,0.0495535624911
,4893071.5,-26.5273333333,0.333135941555,-28.2853333333,1.22892834978
,4893384.5,-26.6743333333,0.273796558699,-28.8553333333,1.08026766231
,4893733.5,-26.4293333333,0.333135941555,-28.548,0.456788791456
,4894122.5,-26.609,0.193947587422,-30.56,0.2
,4894541.5,-26.3966666667,0.230988215188,-30.2506666667,0.0747856195327
,4895006.5,-26.6906666667,0.250917427764,-30.81,0.067082039325
,4895355.5,-26.413,0.224546209053,-31.18,1.7763568394e-14
,4895965.5,-26.495,0.412970943288,-29.9293333333,0.0747856195327
,4896584.5,-26.3476666667,0.393697712578,-29.896,0.112
,4896979.0,-26.6906666667,0.250917427764,-29.9586666667,0.0972876605171
,4897322.5,-26.3476666667,0.242812456206,-29.4286666667,0.901874837337
,4897832.5,-26.7076666667,0.380742111613,-30.34,0.395979797464
,4898226.5,-26.413,0.257735652688,-29.9,0.407921561087
,4898499.5,-26.6906666667,0.281009292057,-28.662,0.066
,4898803.5,-26.364,0.271349712855,-29.19,0.245967477525
,4899100.5,-26.7233333333,0.342610890402,-29.55,0.870689382042
,4899438.5,-26.413,0.287113798577,-29.2266666667,0.52174919475
,4899800.5,-26.609,0.147,-29.778,0.114
,4900133.5,-26.4293333333,0.250917427764,-29.392,0.424
,4900743.5,-26.7233333333,0.230988215188,-29.9113333333,0.0610318678142
,4901268.5,-26.4623333333,0.319151827331,-29.7006666667,0.47225652163
,4901587.0,-26.8703333333,0.236128260815,-29.044,1.00918977403
,4901880.5,-26.2343333333,0.920241574564,-28.8253333333,0.625969825329
,4902297.5,-26.8213333333,0.244454949269,-30.01,0.51
,4903047.5,-26.56,1.7763568394e-14,-28.7853333333,0.0192757763931
,4903547.5,-26.952,0.196,-30.352,0.416
,4904031.5,-26.658,0.294,-30.24,7.1054273576e-15
,4904495.5,-26.8376666667,0.242812456206,-29.768,0.176
,4904990.5,-26.7723333333,0.242812456206,-29.9666666667,0.0249443825785
,4905384.5,-26.8703333333,0.236128260815,-30.124,0.274342851192
,4905994.5,-26.5926666667,0.122227474635,-29.8913333333,0.09304956863
,4906423.5,-26.9193333333,0.21668615297,-30.4,1.42108547152e-14
,4906887.5,-26.7396666667,0.236128260815,-30.56,2.13162820728e-14
,4907211.5,-27.0336666667,0.0879576918499,-30.2653333333,0.0789824171713
,4907715.5,-26.7396666667,0.267886584625,-30.5493333333,0.0747856195327
,4908109.5,-26.9193333333,0.281009292057,-30.5173333333,0.134930434751
,4908534.5,-26.609,0.147,-30.12,0.183303027798
,4909154.5,-26.9356666667,0.207246766494,-29.468,0.136
,4909623.5,-26.8213333333,0.244454949269,-29.8366666667,0.409945795875
,4910263.5,-26.7073333333,0.620085657165,-29.222,0.0761314652427
,4910737.5,-26.6416666667,0.285249403544,-29.3686666667,0.414493532988
,4911367.5,-26.7396666667,0.236128260815,-30.728,0.224
,4912469.5,-26.5273333333,0.122227474635,-30.29,0.245967477525
,4913250.5,-26.7723333333,0.242812456206,-30.456,0.168
,4913824.5,-26.3966666667,0.29217954906,-31.0226666667,0.0676724135491
,4914670.5,-26.5926666667,0.1759153837,-30.296,0.164632925018
,4917516.5,-26.315,0.245,-29.8066666667,0.0249443825785
58,4918683.5,-26.5763333333,0.0879576918499,-29.8213333333,0.0199555060628
,4919027.5,-26.364,0.271349712855,-29.3793333333,0.97342670785
,4919439.5,-26.56,1.7763568394e-14,-30.148,0.0507543101618
,4919757.5,-26.3476666667,0.242812456206,-29.4786666667,0.541379308393
,4920563.5,-26.5436666667,0.0879576918499,-30.1,0.0282842712475
,4921191.5,-26.168,0.233286661999,-30.46,1.42108547152e-14
,4921660.5,-26.5436666667,0.267886584625,-30.5173333333,0.0707546621942
,4922119.5,-26.2496666667,0.236128260815,-31.09,0.067082039325
,4922488.5,-26.658,0.265385254551,-30.21,0.31
,4922810.5,-26.2173333333,0.457259469254,-29.652,0.628598440978
,4923153.5,-26.5763333333,0.236128260815,-30.156,1.03478693459
,4923527.5,-26.2496666667,0.236128260815,-30.46,1.42108547152e-14
,4923891.5,-26.658,0.265385254551,-30.4,1.42108547152e-14
,4924218.5,-26.217,0.224546209053,-28.4546666667,0.634285599886
,4924521.5,-26.7233333333,0.230988215188,-28.8593333333,1.05052981342
,4924848.5,-26.3153333333,0.27485430484,-28.7233333333,0.94151768733
,4925196.5,-26.5926666667,0.21668615297,-29.5393333333,0.97342670785
,4925736.5,-26.2986666667,0.244454949269,-30.5733333333,0.0718021974285
,4926160.5,-26.6906666667,0.21668615297,-30.56,2.13162820728e-14
,4926569.5,-26.364,0.240049994793,-29.96,1.06581410364e-14
,4927011.5,-26.5926666667,0.122227474635,-29.956,0.0149666295471
,4927400.5,-26.3803333333,0.267886584625,-30.0033333333,0.0495535624911
,4927764.5,-26.5926666667,0.1759153837,-30.5773333333,0.82264181486
,4928123.5,-26.4293333333,0.21668615297,-30.56,2.13162820728e-14
,4928487.5,-26.6906666667,0.21668615297,-30.5473333333,0.16848211247
,4928866.5,-26.462,0.294,-29.64,0.4472135955
,4929219.5,-26.7233333333,0.230988215188,-30.5813333333,0.208226372543
,4929624.5,-26.4783333333,0.312047895184,-29.2353333333,0.163844099341
,4930038.5,-26.8866666667,0.230988215188,-28.4033333333,0.0422952584682
,4930492.5,-26.5763333333,0.0879576918499,-28.654,0.162
,4930846.5,-26.8376666667,0.273796558699,-29.0666666667,0.414835978296
,4931185.5,-26.5763333333,0.0879576918499,-27.716,0.508865404601
,4931579.5,-26.7886666667,0.275254225924,-28.908,0.387731866114
,4932113.5,-26.5763333333,0.0879576918499,-29.7133333333,0.490260701623
,4932899.5,-26.854,0.240049994793,-29.294,0.100816665289
,4933323.5,-26.5763333333,0.346097128307,-28.98,1.06581410364e-14
,4933657.5,-26.8213333333,0.275254225924,-28.756,0.0149666295471
,4933986.5,-26.5436666667,0.267886584625,-28.4333333333,0.1192569588
,4934299.5,-26.8703333333,0.236128260815,-28.5986666667,0.149571239065
,4934558.5,-26.5273333333,0.642006922773,-28.372,0.304
,4934821.5,-26.7396666667,0.236128260815,-27.3526666667,0.426160637423
,4935165.5,-26.3316666667,0.327038054191,-28.21,1.01197826064
,4935519.5,-26.7396666667,0.267886584625,-29.528,0.636
,4936008.5,-26.217,0.224546209053,-29.1706666667,0.165145054085
,4936352.5,-26.6743333333,0.207246766494,-29.35,0.15
,4936771.5,-26.315,0.245,-30.66,0.24
,4937105.5,-26.6416666667,0.255657105427,-30.114,0.378
,4937379.5,-26.2496666667,0.236128260815,-30.0173333333,0.134930434751
,4937657.5,-26.4946666667,0.166567970777,-28.3973333333,0.443342857041
,4938112.5,-26.119,0.147,-29.5253333333,0.118426723711
,4938902.5,-26.56,1.7763568394e-14,-30.3053333333,0.118426723711
,4939703.5,-26.119,0.147,-29.79,0.504083326445
,4940243.0,-26.446,0.349872357677,-28.9493333333,0.512971300908
,4940657.5,-26.217,0.313753087634,-28.48,0.22627416998
,4941181.5,-26.364,0.240049994793,-29.28,0.254558441227
,4941836.5,-26.0383333333,0.416077583577,-29.28,0.28
,4942506.5,-26.3803333333,0.236128260815,-29.96,1.06581410364e-14
57,4947057.5,-26.1843333333,0.207246766494,-28.336,0.232
,4947436.5,-26.2986666667,0.244454949269,-27.5166666667,0.096896279025
,4947845.5,-26.054,0.0861626369142,-26.866,0.0253771550809
,4948239.5,-26.3313333333,0.244454949269,-27.5346666667,0.135344827098
,4948673.5,-26.038,0.119733036377,-29.02,1.06581410364e-14
,4949142.5,-26.2826666667,0.272946067119,-29.3033333333,0.0179505493571
,4949441.5,-25.8783333333,0.2666593749,-29.6893333333,0.129175161011
,4949740.5,-26.1843333333,0.207246766494,-29.7986666667,0.43337230594
,4950189.5,-25.9266666667,0.28274055638,-29.4906666667,0.218035674961
,4950523.5,-26.2496666667,0.236128260815,-28.62,0.509116882454
,4950982.5,-25.878,0.235151015307,-29.0706666667,0.0792856999857
,4952049.5,-26.1026666667,0.122227474635,-28.498,0.155807573628
,4952463.5,-25.878,0.235151015307,-28.0813333333,0.294343714426
,4952857.5,-26.1846666667,0.241988062148,-30.14,0.489897948557
,4953216.5,-25.8783333333,0.2666593749,-29.67,0.779037868142
,4953499.5,-26.25,0.267058046125,-29.376,0.957864291014
,4954059.5,-25.894,0.231309316717,-29.46,1.06581410364e-14
,4954493.5,-26.2826666667,0.272946067119,-28.854,0.27914870589
,4955178.5,-25.7816666667,0.2666593749,-27.812,0.119733036377
,4955537.5,-26.2496666667,0.236128260815,-28.1266666667,0.358267435801
,4955901.5,-25.91,0.22627416998,-27.5933333333,0.801387685345
,4956360.5,-26.1843333333,0.207246766494,-28.728,0.0299332590942
,4957076.5,-25.8783333333,0.2666593749,-29.74,7.1054273576e-15
,4957565.5,-26.217,0.224546209053,-29.9733333333,0.373928097663
,4957954.5,-25.9586666667,0.269687885445,-29.1986666667,0.0771031055723
,4958373.5,-26.266,0.240049994793,-28.38,0.0
,4958677.5,-25.975,0.290008620562,-28.1933333333,0.298142397
,4959026.5,-26.2823333333,0.242812456206,-28.3786666667,0.366239751468
,4959299.5,-26.0233333333,0.289128960078,-27.386,0.438
,4959749.5,-26.217,0.224546209053,-29.8673333333,0.1759153837
,4960223.5,-26.1366666667,0.30050328155,-29.48,0.107703296143
