;10807,10812,10817,10822,10827,10832,10838,10843,10848,10853,10858,10863,10868,10873,10727,10732,10737,10742,10747,10752,10757,10762,10767,10772,10777,10782,10787,10792,10797,10802;16.89,16.41,16.41,16.41,16.89,16.89,16.89,16.89,16.41,16.89,16.89,16.89,16.89,16.41,16.41,16.89,16.41,16.41,16.41,16.41,16.89,16.41,16.41,16.41,16.89,16.41,16.89,16.41,16.89,16.89;18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.14,18.14,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08
;12090,12095,12100,12105,12110,12115,12120,12125,12130,12135,12140,12145,12150,12155,12160,12165,12020,12025,12030,12035,12040,12045,12050,12055,12060,12065,12070,12075,12080,12085;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.92,17.92,17.92,17.92,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78
;13523,13528,13533,13538,13543,13548,13553,13558,13413,13418,13423,13428,13433,13438,13443,13448,13453,13458,13463,13468,13473,13478,13483,13488,13493,13498,13503,13508,13513,13518;16.41,16.89,16.41,16.89,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.40,17.94,17.94,17.94
;14806,14811,14816,14821,14826,14831,14836,14841,14846,14851,14856,14861,14866,14871,14876,14881,14886,14891,14896,14750,14755,14760,14765,14770,14775,14780,14785,14790,14795,14800;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.89,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.66
;16389,16394,16399,16404,16409,16414,16419,16424,16429,16434,16439,16444,16449,16454,16459,16464,16470,16324,16329,16334,16339,16344,16349,16354,16359,16364,16369,16374,16379,16384;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.89,16.41,16.41,16.41,16.41,16.89,16.41,16.41,16.89,16.41,16.41;17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.78,17.78,17.78,17.78,17.78,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72,17.72
;17368,17373,17227,17232,17238,17243,17248,17253,17258,17263,17268,17273,17278,17283,17288,17293,17298,17303,17308,17313,17318,17323,17328,17333,17338,17343,17348,17353,17358,17363;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94
;18651,18656,18661,18666,18520,18525,18530,18535,18540,18545,18550,18555,18560,18565,18570,18575,18580,18585,18590,18595,18600,18605,18610,18615,18620,18625,18630,18635,18640,18646;16.41,16.41,16.89,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.89,16.89,16.41,16.41,16.41,16.41,16.89,16.41,16.41,16.41,16.41;17.88,17.88,17.88,17.88,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08
;19481,19486,19491,19496,19501,19506,19511,19516,19521,19526,19531,19536,19542,19547,19552,19557,19562,19567,19572,19577,19582,19587,19592,19597,19602,19607,19612,19617,19471,19476;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.78,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.78,17.78
;20914,20919,20924,20929,20934,20939,20944,20799,20804,20809,20814,20819,20824,20829,20834,20839,20844,20849,20854,20859,20864,20869,20874,20879,20884,20889,20894,20899,20904,20909;16.41,16.41,16.41,16.89,16.89,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.89,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;17.88,17.88,17.88,17.88,17.88,17.88,17.88,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88,17.88
;21893,21898,21903,21908,21913,21918,21923,21928,21933,21938,21943,21948,21953,21808,21813,21818,21823,21828,21833,21838,21843,21848,21853,21858,21863,21868,21873,21878,21883,21888;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,18.08,18.08
