;21788,21793,21798,21803,21808,21813,21818,21823,21828,21833,21838,21843,21848,21853,21858,21863,21868,21873,21878,21883,21888,21893,21898,21753,21758,21763,21768,21773,21778,21783;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92
;22619,22624,22629,22634,22639,22644,22649,22654,22659,22664,22518,22523,22528,22533,22538,22543,22548,22553,22558,22563,22568,22573,22578,22583,22588,22593,22598,22603,22608,22614;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.58,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.84,17.58,17.58
;23299,23304,23309,23314,23319,23324,23329,23334,23339,23344,23349,23354,23359,23364,23369,23374,23379,23384,23389,23394,23399,23404,23409,23264,23269,23274,23279,23284,23289,23294;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,17.92,17.92,17.92,17.92,17.92,17.92,17.92
*;24280,24285,24290,24295,24300,24305,24310,24315,24320,24325,24330,24335,24340,24345,24350,24355,24360,24365,24370,24375,24380,24235,24240,24245,24250,24255,24260,24265,24270,24275;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,18.20,18.20,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94
;25108,25113,25118,25123,25128,25133,24988,24993,24998,25003,25008,25013,25018,25023,25028,25033,25038,25043,25048,25053,25058,25063,25068,25073,25078,25083,25088,25093,25098,25103;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04
;25786,25791,25796,25801,25806,25811,25816,25821,25826,25831,25836,25691,25696,25701,25706,25711,25716,25721,25726,25731,25736,25741,25746,25751,25756,25761,25766,25771,25776,25781;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,17.94,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24,18.24
;26014,26019,26024,26029,26034,26039,26044,26049,26054,26059,26064,26070,26075,26080,26085,26090,26095,26100,25953,25958,25963,25968,25973,25978,25984,25989,25994,25999,26004,26009;16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.41,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89;17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92
;26014,26019,26024,26029,26034,26039,26044,26049,26054,26059,26064,26070,26075,26080,26085,26090,26095,26100,26182,25958,25963,25968,25973,25978,25984,25989,25994,25999,26004,26009;16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.41,16.89,16.89,16.89,16.89,16.89,16.89,15.92,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89;17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,18.30,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92
*;27984,27990,27995,28000,28005,28010,28015,28020,28025,28030,28035,28040,28045,28050,28055,28060,28065,28070,28075,28080,27934,27939,27944,27949,27954,27959,27964,27969,27974,27979;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00
;28213,28218,28223,28228,28233,28238,28243,28248,28253,28258,28263,28268,28273,28278,28283,28288,28293,28298,28075,28080,28162,28167,28172,28177,28182,28187,28192,28197,28203,28208;16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.41,16.41,15.92,17.38,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89;18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.58,18.58,18.58,18.58
;29646,29500,29505,29510,29515,29520,29526,29531,29536,29541,29546,29551,29556,29561,29566,29571,29576,29581,29586,29591,29596,29601,29606,29611,29616,29621,29626,29631,29636,29641;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;17.94,17.50,17.50,17.50,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94
;30477,30482,30487,30492,30497,30502,30507,30512,30517,30522,30527,30532,30537,30542,30547,30552,30557,30562,30567,30572,30577,30582,30587,30592,30597,30452,30457,30462,30467,30472;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04
;32211,32216,32221,32226,32231,32236,32241,32246,32251,32256,32261,32266,32271,32276,32281,32286,32141,32146,32151,32156,32161,32166,32171,32176,32181,32186,32191,32196,32201,32206;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.92,17.92,17.92,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50
*;33192,33197,33202,33207,33212,33217,33222,33227,33232,33238,33243,33248,33102,33107,33112,33117,33122,33127,33132,33137,33142,33147,33152,33157,33162,33167,33172,33177,33182,33187;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.04,18.00
;34023,34028,34033,34038,34043,34048,33903,33908,33913,33918,33923,33928,33933,33938,33943,33948,33953,33958,33963,33968,33973,33978,33983,33988,33993,33998,34003,34008,34013,34018;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;17.82,17.82,17.82,17.82,17.82,17.82,18.14,18.14,18.14,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82
;35002,35007,35012,35017,35022,35027,35032,35037,35042,35047,35052,35057,34912,34917,34922,34927,34932,34937,34942,34947,34952,34957,34962,34967,34972,34977,34982,34987,34992,34997;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,17.94,17.94,17.94,17.94,17.94,17.94,17.94,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00
*;35983,35988,35993,35998,36003,36008,36013,35868,35873,35878,35883,35888,35893,35898,35903,35908,35913,35918,35923,35928,35933,35938,35943,35948,35953,35958,35963,35968,35973,35978;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;17.66,17.66,17.66,17.66,17.66,17.66,17.66,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.82,17.66
;36811,36816,36822,36827,36832,36837,36842,36847,36852,36857,36862,36867,36872,36877,36882,36887,36892,36897,36902,36907,36912,36917,36922,36927,36932,36937,36942,36947,36952,36957;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16
;37943,37948,37953,37958,37963,37968,37974,37979,37833,37838,37843,37848,37853,37858,37863,37868,37873,37878,37883,37888,37893,37898,37903,37908,37913,37918,37923,37928,37933,37938;16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.89,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41,16.41;17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.94,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92
